#comment	blast_taxonomy	seed_id	taxonomy	observation_name	observation_sum	DBIbiofilm100_GTCGGC-K37J4_L001	DBIbiofilm101_TGTAAA-K37J4_L001	DBIbiofilm102_CAGCGT-K37J4_L001	DBIbiofilm103_GGATCA-K37J4_L001	DBIbiofilm104_CCCCAT-K37J4_L001	DBIbiofilm105_CCTCCC-K37J4_L001	DBIbiofilm109_CCTGCT-K37J4_L001	DBIbiofilm10_CTAGTC-K37J4_L001	DBIbiofilm110_TTACTC-K37J4_L001	DBIbiofilm111_ATTAGG-K37J4_L001	DBIbiofilm112_GCCTAA-K37J4_L001	DBIbiofilm113_AAAGCG-K37J4_L001	DBIbiofilm114_TTGCTA-K37J4_L001	DBIbiofilm115_TCTTCT-K37J4_L001	DBIbiofilm116_CTACTA-K37J4_L001	DBIbiofilm118_GGCTTG-K37J4_L001	DBIbiofilm119_TGCGCT-K37J4_L001	DBIbiofilm120_ACGATC-K37J4_L001	DBIbiofilm121_CGCTCT-K37J4_L001	DBIbiofilm122_GATAGA-K37J4_L001	DBIbiofilm55x4_AGATAG-K37J4_L001	DBIbiofilm98_CCGTCA-K37J4_L001	DBIbiofilm99_CATCCT-K37J4_L001	DBIbiofilm9_TATCAT-K37J4_L001	VD-DBIbiofilm-ech34_TCCATT-JNFP8_L001	VD-DBIbiofilm-ech54_ACCTCA-JNFP8_L001	VD-DBIbiofilm-ech55_CCCGAG-JNFP8_L001	VD-DBIbiofilm-ech55bis_GGACGG-JNFP8_L001	VD-DBIbiofilm-ech56_GGTATA-JNFP8_L001	VD-DBIbiofilm-ech57_GTGCTG-JNFP8_L001	VD-DBIbiofilm-ech58_CCCTCC-JNFP8_L001	VD-DBIbiofilm-ech60_GAGAAC-JNFP8_L001	VD-DBIbiofilm-ech61_TGGTGT-JNFP8_L001	VD-DBIbiofilm-ech62_AAACAA-JNFP8_L001	VD-DBIbiofilm-ech63_AGGGAT-JNFP8_L001	VD-DBIbiofilm-ech64_TGCGGG-JNFP8_L001	VD-DBIbiofilm-ech65_TCTATG-JNFP8_L001	VD-DBIbiofilm-ech68_GCAATA-JNFP8_L001	VD-DBIbiofilm-ech69_CAATTA-JNFP8_L001	VD-DBIbiofilm-ech70_CAATGC-JNFP8_L001	VD-DBIbiofilm-ech71_TGTTCG-JNFP8_L001	VD-DBIbiofilm-ech72_CCAACA-JNFP8_L001	VD-DBIbiofilm-ech73_CTACCG-JNFP8_L001	VD-DBIbiofilm-ech74_TCGTTC-JNFP8_L001	VD-DBIbiofilm-ech75_GCGATG-JNFP8_L001	VD-DBIbiofilm-ech76_ATATAA-JNFP8_L001	VD-DBIbiofilm-ech77_ATACTG-JNFP8_L001	VD-DBIbiofilm-ech78_GGAGAG-JNFP8_L001	VD-DBIbiofilm-ech79_ACGAGA-JNFP8_L001	VD-DBIbiofilm-ech80_ATTACA-JNFP8_L001	VD-DBIbiofilm-ech81_TGATTT-JNFP8_L001	VD-DBIbiofilm-ech82_GGGGTG-JNFP8_L001	VD-DBIbiofilm-ech83_ACAAAA-JNFP8_L001	VD-DBIbiofilm-ech84_CTCCAG-JNFP8_L001	VD-DBIbiofilm-ech85_GGTGTT-JNFP8_L001	VD-DBIbiofilm-ech86_CGGGAG-JNFP8_L001	VD-DBIbiofilm-ech87_TGGTAG-JNFP8_L001	VD-DBIbiofilm-ech90_AACCGA-JNFP8_L001	VD-DBIbiofilm-ech91_GGCAAT-JNFP8_L001	VD-DBIbiofilm-ech92_CCTTGA-JNFP8_L001	VD-DBIbiofilm-ech93_GTTTCT-JNFP8_L001	VD-DBIbiofilm-ech94_ACACGC-JNFP8_L001	VD-DBIbiofilm-ech95_GTGGGG-JNFP8_L001	VD-DBIbiofilm-ech96_CACCCA-JNFP8_L001
	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Multi-affiliation	M01945:370:000000000-K37J4:1:1101:24908:20090	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Multi-affiliation	Cluster_68	31960	76	88	158	30	107	40	84	0	1462	240	1844	171	885	327	745	0	402	433	369	395	33	90	50	0	393	1429	79	47	1896	1353	849	1024	138	82	403	0	8	1566	1206	1107	928	1500	1278	639	456	254	134	419	998	958	187	187	209	1335	316	245	585	261	157	354	101	583	86	181
	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Clostridioides;Multi-affiliation	M01945:370:000000000-K37J4:1:1101:25815:6227	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Clostridioides;Multi-affiliation	Cluster_44	6225	23	0	3	0	58	0	409	0	24	67	85	997	39	94	47	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	1	17	7	90	0	0	62	160	0	0	1014	599	0	6	645	0	4	124	0	0	149	2	0	0	171	0	0	1	1034	1	0	0	279
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:1101:15590:1442	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Multi-affiliation;Multi-affiliation	Cluster_64	6073	0	0	1	0	0	0	101	0	116	29	97	82	89	35	81	0	0	0	1	2	0	7	0	0	135	8	0	0	8	3	4	199	458	1157	104	0	0	252	80	81	209	151	174	82	133	47	31	90	421	144	84	32	63	299	235	105	111	49	97	35	37	132	64	118
	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;[Clostridium] saccharolyticum	M01945:370:000000000-K37J4:1:1104:25216:12289	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;[Clostridium] saccharolyticum	Cluster_46	6639	43	7	3	53	67	10	0	0	2	0	8	0	4	0	3	0	0	0	0	1	0	8	67	0	3783	0	0	0	0	0	0	0	0	0	20	0	0	3	8	0	0	2	13	1	2	20	9	13	7	6	0	1	1	16	3	2	2	923	147	139	47	606	512	77
	Bacteria;Firmicutes;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus;Multi-affiliation	M01945:370:000000000-K37J4:1:1101:25368:7654	Bacteria;Firmicutes;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus;Multi-affiliation	Cluster_56	5908	141	45	25	51	89	95	4	0	51	42	33	2	35	122	6	0	0	1	1	2	1	27	41	0	73	3	0	0	5	2	1	51	82	137	79	0	0	155	121	86	93	629	426	134	16	38	16	80	60	74	77	77	33	373	228	539	328	64	109	98	59	265	315	168
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Multi-affiliation	M01945:370:000000000-K37J4:1:2103:25828:19663	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Multi-affiliation	Cluster_67	7570	1	4	18	2	0	0	74	0	20	40	31	69	21	51	29	0	1	1	1	1	0	7	3	0	801	2	3	0	2	1	2	281	582	654	193	0	0	263	159	118	141	175	222	150	70	100	79	411	485	79	91	45	47	117	242	85	156	163	532	66	164	308	86	121
	Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:2105:8559:15843	Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Multi-affiliation;Multi-affiliation	Cluster_53	9274	0	0	4	0	0	0	0	0	5	0	0	0	16	0	0	0	343	618	393	280	12	2	0	0	1	1351	0	10	1262	1296	3608	0	0	0	0	0	20	5	17	4	0	4	2	3	0	4	0	4	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Paenochrobactrum;Multi-affiliation	M01945:370:000000000-K37J4:1:2110:9783:19327	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Paenochrobactrum;Multi-affiliation	Cluster_47	5541	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	714	929	2061	8	0	0	0	0	0	932	3	0	1	19	1	1	7	850	0	0	0	0	0	0	0	1	0	2	2	0	0	0	7
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;Pectobacterium sp.	M01764:248:000000000-JNFP8:1:2104:14159:13710	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;Pectobacterium sp.	Cluster_61	5374	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3880	0	0	5	7	0	0	0	5	2	24	1028	5	29	81	6	3	3	1	3	0	2	1	8	26	139	1	6	5	96
	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Macellibacteroides;Multi-affiliation	M01945:370:000000000-K37J4:1:1102:9473:3562	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Macellibacteroides;Multi-affiliation	Cluster_82	6686	48	5	168	5	32	7	1	0	2	1	1	0	1	0	0	0	40	55	66	66	94	193	8	0	55	171	149	208	179	704	442	271	63	0	1	0	0	740	258	1009	19	14	5	29	479	94	812	19	30	23	19	5	15	0	0	1	2	22	0	11	44	0	0	0
	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;Pleomorphomonas;unknown species	M01945:370:000000000-K37J4:1:1106:10014:14511	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;Pleomorphomonas;unknown species	Cluster_49	6147	0	0	11	0	6	0	34	0	46	273	142	9	48	473	59	0	0	0	0	0	0	7	0	0	515	0	0	0	0	1	0	1084	549	163	81	0	0	105	79	57	111	121	42	64	55	71	74	139	502	57	49	38	65	22	30	10	10	154	71	305	109	15	79	212
	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas pohangensis	M01945:370:000000000-K37J4:1:1101:13085:6132	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas pohangensis	Cluster_51	5124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1302	0	0	0	0	1	2207	1599	0	0	1	0	0	0	0	0	0	0	1	6	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Multi-affiliation	M01945:370:000000000-K37J4:1:2117:10710:18248	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Multi-affiliation	Cluster_50	5011	1	0	0	0	0	0	3	33	0	0	0	1	0	3	0	0	1	0	0	0	1	0	0	1428	0	0	296	0	0	0	0	21	30	0	0	3059	8	0	0	0	37	0	0	0	5	0	0	0	33	24	0	0	10	0	7	0	0	0	0	7	1	0	2	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Orbaceae;Candidatus Schmidhempelia;unknown species	M01945:370:000000000-K37J4:1:1101:7197:14235	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Orbaceae;Candidatus Schmidhempelia;unknown species	Cluster_69	4684	0	0	0	0	0	0	78	0	20	62	0	50	33	101	0	0	0	0	0	0	0	1	0	0	343	0	0	0	0	0	0	30	3231	39	3	0	0	181	7	3	0	96	1	0	61	2	2	0	63	59	28	35	10	8	25	3	9	55	2	39	1	1	2	0
	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Acidaminobacteraceae;Acidaminobacter;unknown species	M01945:370:000000000-K37J4:1:1113:17551:20032	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Acidaminobacteraceae;Acidaminobacter;unknown species	Cluster_54	4662	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	0	0	128	3	0	20	1	6	5	233	3	0	0	0	0	570	35	50	1	40	0	29	25	3	12	1	3	37	0	0	2758	1	1	0	1	22	1	0	662	0	0	0
	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Hypnocyclicus;unknown species	M01945:370:000000000-K37J4:1:1101:20851:2051	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Hypnocyclicus;unknown species	Cluster_55	7095	0	9	0	0	0	15	0	0	0	0	0	0	0	0	0	0	643	486	234	88	2	0	0	0	0	1583	12	0	2450	19	45	0	0	0	0	0	0	0	6	1278	0	1	2	148	0	1	40	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Candidatus Riegeria;unknown species	M01945:370:000000000-K37J4:1:1101:2542:10346	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Candidatus Riegeria;unknown species	Cluster_79	8529	21	1	13	0	25	0	137	0	76	63	700	88	138	86	421	0	0	0	1	0	0	12	0	0	2474	2	1	0	1	0	0	995	704	33	3	0	0	146	53	68	53	51	10	31	142	81	39	9	55	189	270	148	137	19	19	4	13	430	4	432	123	3	4	1
	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;unknown species	M01945:370:000000000-K37J4:1:1117:26811:13706	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;unknown species	Cluster_57	4416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	24	0	4	97	28	53	173	1093	2878	0	0	0	0	0	0	1	0	0	0	5	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] fissicatena group;bacterium NLAE-zl-C109	M01945:370:000000000-K37J4:1:1101:16115:16205	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] fissicatena group;bacterium NLAE-zl-C109	Cluster_58	4175	80	68	43	23	160	49	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	24	50	0	1004	0	0	0	0	0	0	47	1210	47	91	0	0	21	66	16	14	89	220	22	28	128	141	88	63	0	0	0	1	0	0	0	8	198	60	19	27	27	36	2
	Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:1103:20764:17438	Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Multi-affiliation;Multi-affiliation	Cluster_78	10204	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	386	525	379	304	14	0	0	0	5	811	16	7	1087	1931	4693	0	0	0	0	0	9	11	4	11	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	0	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Multi-affiliation	M01945:370:000000000-K37J4:1:2109:15677:14476	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Multi-affiliation	Cluster_81	6903	7	5	11	0	2	7	93	0	247	176	122	71	241	218	83	0	0	0	0	0	0	8	1	0	1053	0	0	0	0	0	0	104	6	4	87	0	0	206	109	144	74	84	99	81	38	62	53	161	143	421	415	236	193	414	211	74	219	215	92	117	59	317	42	78
	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter xiamenensis	M01945:370:000000000-K37J4:1:1101:13786:1728	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter xiamenensis	Cluster_106	3762	0	0	73	0	0	0	8	0	7	47	98	13	6	32	75	0	0	0	0	0	0	53	0	0	173	0	0	0	0	0	0	0	0	0	75	0	0	141	158	657	5	92	128	832	26	74	196	355	82	0	0	52	1	14	9	70	0	60	3	5	1	108	9	24
	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;Multi-affiliation	M01945:370:000000000-K37J4:1:1115:10661:2522	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;Multi-affiliation	Cluster_65	3829	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	105	132	52	114	30	0	0	0	0	722	38	99	802	1139	583	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter xiamenensis	M01945:370:000000000-K37J4:1:1101:9346:20276	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter xiamenensis	Cluster_92	5359	0	0	24	0	0	0	5	0	883	7	0	6	308	10	0	0	0	0	0	0	0	9	0	0	6	2	0	0	0	1	0	480	16	21	131	0	0	279	416	13	299	427	428	11	98	494	0	4	484	29	20	7	13	44	19	16	125	2	69	2	89	44	8	10
	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;Multi-affiliation	M01945:370:000000000-K37J4:1:1102:27878:12341	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;Multi-affiliation	Cluster_62	3339	84	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	29	689	0	0	81	150	29	0	123	323	105	85	540	67	206	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;Multi-affiliation	M01945:370:000000000-K37J4:1:1102:20558:21085	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;Multi-affiliation	Cluster_87	3322	34	22	19	53	49	6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	13	97	0	1955	0	0	0	1	0	0	7	1	0	3	0	0	7	12	7	0	12	4	19	58	95	38	9	1	24	0	0	0	7	1	0	0	730	0	22	4	7	1	2
	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Multi-affiliation	M01945:370:000000000-K37J4:1:2109:18075:13408	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Multi-affiliation	Cluster_72	3207	28	7	4	33	26	5	0	1	0	0	4	0	0	0	0	75	2	2	2	3	0	6	50	281	0	10	0	0	6	1	4	0	2	9	8	1217	3	216	8	13	1	709	24	16	42	6	3	9	311	0	1	0	2	8	8	5	14	0	5	9	1	2	1	4
	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:1111:26315:8419	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Multi-affiliation;Multi-affiliation	Cluster_88	19470	84	55	227	13	103	44	27	0	48	165	13	21	25	220	33	1	315	430	352	486	78	188	32	0	159	1163	100	143	1278	1308	1033	2746	526	511	191	0	6	384	936	332	315	131	406	147	198	229	127	234	632	72	93	357	41	26	13	441	75	27	70	1273	74	73	8	632
	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Paludibacterium;Neisseriaceae bacterium BFE30I	M01945:370:000000000-K37J4:1:2118:24876:12984	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Paludibacterium;Neisseriaceae bacterium BFE30I	Cluster_74	2910	0	0	1	0	0	0	1	0	31	16	0	7	21	13	0	0	0	0	0	0	6	0	0	0	148	0	5	3	0	0	0	0	0	0	62	0	0	3	11	9	2	5	95	5	1	7	1	18	7	45	49	77	46	177	807	222	321	15	183	28	49	56	155	202
	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;unknown genus;unknown species	M01945:370:000000000-K37J4:1:1106:10013:16508	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;unknown genus;unknown species	Cluster_89	2553	0	10	41	13	0	19	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	23	40	0	347	4	0	0	4	7	7	1	71	3	2	0	0	10	26	15	0	0	0	1	699	187	271	5	61	0	0	0	0	0	0	0	0	68	19	371	211	0	0	1
	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18;Multi-affiliation	M01764:248:000000000-JNFP8:1:1102:28912:11601	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18;Multi-affiliation	Cluster_80	2444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	10	0	0	0	41	0	0	108	174	64	0	0	63	0	58	0	78	0	38	0	134	0	1630	0	25	0
	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostignum;[Clostridium] neopropionicum	M01945:370:000000000-K37J4:1:1101:9378:3310	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostignum;[Clostridium] neopropionicum	Cluster_85	2382	0	0	0	0	0	0	0	0	0	1078	0	0	0	1236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	14	0	0	0	0	10	0	0	10	2	0	0	9	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus laudensis	M01945:370:000000000-K37J4:1:1101:17680:2648	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus laudensis	Cluster_94	2092	1	0	192	0	0	0	16	0	2	0	0	22	2	2	0	0	0	1	0	0	0	231	0	0	0	3	0	0	4	8	4	4	115	126	55	0	0	25	64	48	21	140	283	102	2	1	50	416	88	0	1	0	0	5	9	6	13	0	9	0	0	5	16	0
	Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-009;bacterium NLAE-zl-C231	M01945:370:000000000-K37J4:1:1101:6496:21051	Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-009;bacterium NLAE-zl-C231	Cluster_93	2043	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	7	0	0	1455	5	0	0	0	0	1	0	0	0	0	0	1	3	3	0	0	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Multi-affiliation	M01945:370:000000000-K37J4:1:2111:22845:3257	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Multi-affiliation	Cluster_133	2023	3	1	5	0	2	2	33	0	12	21	8	16	12	27	14	0	0	0	0	0	0	2	0	0	3	4	0	0	3	0	0	0	0	0	60	0	0	38	93	668	13	21	103	280	6	76	65	154	12	15	10	20	24	31	16	27	24	8	14	20	12	27	3	15
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia stuartii	M01945:370:000000000-K37J4:1:2112:18060:21330	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia stuartii	Cluster_117	3207	4	0	7	0	1	0	43	0	28	81	76	45	32	150	54	0	0	1	0	0	0	4	1	0	576	1	0	0	1	0	0	34	4	18	110	0	0	39	43	15	26	34	80	30	13	78	9	75	97	14	49	58	116	26	92	64	52	93	297	44	54	291	116	31
	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;bacterium 7B4	M01945:370:000000000-K37J4:1:2103:12788:18793	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;bacterium 7B4	Cluster_97	1957	2	806	0	0	0	646	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	289	2	9	0	0	0	0	0	0	58	2	0	1	0	0	0	0	4	0	0	2	0	3	0	61	0	3	1	14	0	1	6	46
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Multi-affiliation;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:2117:5741:11576	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Multi-affiliation;Multi-affiliation;Multi-affiliation	Cluster_152	5483	0	0	6	0	0	0	198	7	38	131	64	150	25	255	57	21	2	1	1	2	2	7	0	0	261	14	9	0	8	9	1	75	304	1353	65	0	0	165	67	75	140	189	131	76	31	27	13	56	119	71	55	63	43	162	159	118	152	59	108	37	36	125	48	92
	Bacteria;Patescibacteria;Gracilibacteria;JGI 0000069-P22;unknown family;unknown genus;unknown species	M01945:370:000000000-K37J4:1:1102:20258:13397	Bacteria;Patescibacteria;Gracilibacteria;JGI 0000069-P22;unknown family;unknown genus;unknown species	Cluster_118	1916	2	3	0	1	2	4	0	0	0	0	28	0	0	2	6	0	0	0	0	0	0	1	6	0	4	0	0	0	0	0	0	30	0	0	48	0	0	75	145	231	2	41	136	118	0	15	12	25	4	35	125	146	95	51	97	137	65	5	62	31	30	5	25	66
	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Multi-affiliation	M01945:370:000000000-K37J4:1:1102:15374:3202	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Multi-affiliation	Cluster_114	3961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	342	133	125	81	0	0	0	0	1003	85	91	1112	206	225	314	7	8	0	0	0	0	0	0	3	0	0	0	4	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Thiobacillus;unknown species	M01945:370:000000000-K37J4:1:1101:9294:2745	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Thiobacillus;unknown species	Cluster_109	1830	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	672	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;unknown species	M01945:370:000000000-K37J4:1:2116:6592:2748	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;unknown species	Cluster_116	1779	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	23	13	17	0	2	0	0	6	67	0	0	53	50	56	45	0	0	71	0	0	122	245	192	17	54	229	93	1	35	31	37	98	40	19	28	10	21	8	13	15	11	9	11	2	6	4	9
