#comment	blast_taxonomy	seed_id	taxonomy	observation_name	observation_sum	DBIbiofilm100_GTCGGC-K37J4_L001	DBIbiofilm101_TGTAAA-K37J4_L001	DBIbiofilm102_CAGCGT-K37J4_L001	DBIbiofilm103_GGATCA-K37J4_L001	DBIbiofilm104_CCCCAT-K37J4_L001	DBIbiofilm105_CCTCCC-K37J4_L001	DBIbiofilm109_CCTGCT-K37J4_L001	DBIbiofilm10_CTAGTC-K37J4_L001	DBIbiofilm110_TTACTC-K37J4_L001	DBIbiofilm111_ATTAGG-K37J4_L001	DBIbiofilm112_GCCTAA-K37J4_L001	DBIbiofilm113_AAAGCG-K37J4_L001	DBIbiofilm114_TTGCTA-K37J4_L001	DBIbiofilm115_TCTTCT-K37J4_L001	DBIbiofilm116_CTACTA-K37J4_L001	DBIbiofilm118_GGCTTG-K37J4_L001	DBIbiofilm119_TGCGCT-K37J4_L001	DBIbiofilm120_ACGATC-K37J4_L001	DBIbiofilm121_CGCTCT-K37J4_L001	DBIbiofilm122_GATAGA-K37J4_L001	DBIbiofilm55x4_AGATAG-K37J4_L001	DBIbiofilm98_CCGTCA-K37J4_L001	DBIbiofilm99_CATCCT-K37J4_L001	DBIbiofilm9_TATCAT-K37J4_L001	VD-DBIbiofilm-ech34_TCCATT-JNFP8_L001	VD-DBIbiofilm-ech54_ACCTCA-JNFP8_L001	VD-DBIbiofilm-ech55_CCCGAG-JNFP8_L001	VD-DBIbiofilm-ech55bis_GGACGG-JNFP8_L001	VD-DBIbiofilm-ech56_GGTATA-JNFP8_L001	VD-DBIbiofilm-ech57_GTGCTG-JNFP8_L001	VD-DBIbiofilm-ech58_CCCTCC-JNFP8_L001	VD-DBIbiofilm-ech60_GAGAAC-JNFP8_L001	VD-DBIbiofilm-ech61_TGGTGT-JNFP8_L001	VD-DBIbiofilm-ech62_AAACAA-JNFP8_L001	VD-DBIbiofilm-ech63_AGGGAT-JNFP8_L001	VD-DBIbiofilm-ech64_TGCGGG-JNFP8_L001	VD-DBIbiofilm-ech65_TCTATG-JNFP8_L001	VD-DBIbiofilm-ech68_GCAATA-JNFP8_L001	VD-DBIbiofilm-ech69_CAATTA-JNFP8_L001	VD-DBIbiofilm-ech70_CAATGC-JNFP8_L001	VD-DBIbiofilm-ech71_TGTTCG-JNFP8_L001	VD-DBIbiofilm-ech72_CCAACA-JNFP8_L001	VD-DBIbiofilm-ech73_CTACCG-JNFP8_L001	VD-DBIbiofilm-ech74_TCGTTC-JNFP8_L001	VD-DBIbiofilm-ech75_GCGATG-JNFP8_L001	VD-DBIbiofilm-ech76_ATATAA-JNFP8_L001	VD-DBIbiofilm-ech77_ATACTG-JNFP8_L001	VD-DBIbiofilm-ech78_GGAGAG-JNFP8_L001	VD-DBIbiofilm-ech79_ACGAGA-JNFP8_L001	VD-DBIbiofilm-ech80_ATTACA-JNFP8_L001	VD-DBIbiofilm-ech81_TGATTT-JNFP8_L001	VD-DBIbiofilm-ech82_GGGGTG-JNFP8_L001	VD-DBIbiofilm-ech83_ACAAAA-JNFP8_L001	VD-DBIbiofilm-ech84_CTCCAG-JNFP8_L001	VD-DBIbiofilm-ech85_GGTGTT-JNFP8_L001	VD-DBIbiofilm-ech86_CGGGAG-JNFP8_L001	VD-DBIbiofilm-ech87_TGGTAG-JNFP8_L001	VD-DBIbiofilm-ech90_AACCGA-JNFP8_L001	VD-DBIbiofilm-ech91_GGCAAT-JNFP8_L001	VD-DBIbiofilm-ech92_CCTTGA-JNFP8_L001	VD-DBIbiofilm-ech93_GTTTCT-JNFP8_L001	VD-DBIbiofilm-ech94_ACACGC-JNFP8_L001	VD-DBIbiofilm-ech95_GTGGGG-JNFP8_L001	VD-DBIbiofilm-ech96_CACCCA-JNFP8_L001
	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter xiamenensis	M01945:370:000000000-K37J4:1:1101:9346:20276	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter xiamenensis	Cluster_66	5694	0	0	132	0	0	0	5	0	915	7	0	6	319	11	0	0	0	0	0	0	0	114	0	0	7	2	0	0	0	1	0	481	16	21	136	0	0	279	435	13	300	434	450	11	99	503	0	4	489	29	20	6	13	44	19	17	126	2	70	2	92	45	9	10
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Orbaceae;Candidatus Schmidhempelia;unknown species	M01945:370:000000000-K37J4:1:1101:7197:14235	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Orbaceae;Candidatus Schmidhempelia;unknown species	Cluster_56	5652	0	0	0	0	0	0	81	0	20	64	0	52	34	107	0	0	0	0	0	0	0	1	0	0	653	0	0	0	0	0	0	72	3356	39	3	0	0	231	8	4	0	105	1	0	68	2	2	0	69	181	78	58	18	17	65	10	12	144	4	77	5	7	4	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;Pectobacterium sp.	M01764:248:000000000-JNFP8:1:2104:14159:13710	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;Pectobacterium sp.	Cluster_51	5644	0	0	0	0	0	0	6	0	0	0	0	11	0	2	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0	0	0	0	0	1	3979	0	0	6	12	1	0	0	5	2	25	1063	5	31	87	6	6	7	8	5	3	2	2	12	53	146	21	6	5	108
	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Paenochrobactrum;Multi-affiliation	M01945:370:000000000-K37J4:1:2110:9783:19327	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Paenochrobactrum;Multi-affiliation	Cluster_49	5548	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	714	928	2069	9	0	0	0	0	0	931	3	0	1	19	1	1	7	850	0	0	0	0	0	0	0	1	0	2	2	0	0	0	7
	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;Pleomorphomonas;unknown species	M01945:370:000000000-K37J4:1:1106:10014:14511	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;Pleomorphomonas;unknown species	Cluster_50	6348	0	0	12	0	6	0	35	0	48	285	147	10	51	492	64	0	0	0	0	0	0	7	0	0	518	0	0	0	0	1	0	1134	559	169	81	0	0	105	81	74	119	121	44	78	56	73	75	150	505	58	50	38	67	22	30	10	10	153	72	306	114	15	84	219
	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Multi-affiliation;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:1102:9473:3562	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Multi-affiliation;Multi-affiliation;Multi-affiliation	Cluster_52	8338	48	5	176	5	32	7	1	0	2	1	1	0	1	0	0	0	58	80	89	76	169	193	8	0	54	226	397	287	247	1366	810	290	65	0	1	0	0	733	264	1001	19	14	5	29	483	95	812	19	30	23	19	5	14	0	0	1	2	22	0	10	43	0	0	0
	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Hypnocyclicus;unknown species	M01945:370:000000000-K37J4:1:1101:20851:2051	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Hypnocyclicus;unknown species	Cluster_57	7377	0	9	0	0	0	15	0	0	0	0	0	0	0	0	0	0	690	518	249	93	2	0	0	0	0	1617	12	0	2585	20	45	0	0	0	0	0	0	0	6	1290	0	1	2	149	0	1	40	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas pohangensis	M01945:370:000000000-K37J4:1:1101:13085:6132	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas pohangensis	Cluster_53	5164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1338	0	0	0	0	1	2208	1602	0	0	1	0	0	0	0	0	0	0	1	6	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Multi-affiliation	M01945:370:000000000-K37J4:1:2117:10710:18248	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Multi-affiliation	Cluster_54	5140	1	0	0	0	0	0	3	33	0	0	0	1	0	3	0	0	1	0	0	0	2	0	0	1501	0	0	296	0	0	0	0	21	30	0	0	3113	8	0	0	0	37	0	0	0	5	0	0	0	33	25	0	0	10	0	7	0	0	0	0	7	1	0	2	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Multi-affiliation	M01945:370:000000000-K37J4:1:2109:15677:14476	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Multi-affiliation	Cluster_62	7061	8	5	11	0	2	7	99	0	255	185	127	78	249	224	87	0	0	0	0	0	0	8	1	0	1056	0	0	0	0	0	0	105	7	4	86	0	0	212	112	154	75	91	102	82	39	63	53	161	143	436	420	235	196	429	213	76	219	219	93	119	62	329	43	81
	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Acidaminobacteraceae;Acidaminobacter;unknown species	M01945:370:000000000-K37J4:1:1113:17551:20032	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Acidaminobacteraceae;Acidaminobacter;unknown species	Cluster_55	4712	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	0	0	128	5	0	20	1	6	5	233	4	0	0	0	0	572	35	77	1	40	0	32	28	3	13	1	3	37	0	0	2764	1	1	0	1	22	1	0	667	0	0	0
	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Candidatus Riegeria;unknown species	M01945:370:000000000-K37J4:1:1101:2542:10346	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Candidatus Riegeria;unknown species	Cluster_58	8601	21	1	13	0	27	0	142	0	76	64	714	93	143	84	432	0	0	0	1	0	0	14	0	0	2479	2	1	0	1	0	0	1001	713	33	4	0	0	148	56	68	53	50	11	31	142	82	39	9	53	190	270	151	138	19	19	4	13	430	4	432	122	3	4	1
	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] fissicatena group;bacterium NLAE-zl-C109	M01945:370:000000000-K37J4:1:1101:16115:16205	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] fissicatena group;bacterium NLAE-zl-C109	Cluster_60	4259	84	72	46	29	169	51	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	32	54	0	1015	0	0	0	0	0	0	47	1222	47	92	0	0	21	66	16	14	89	226	22	28	131	142	88	63	0	0	0	1	0	0	0	8	200	62	20	29	27	38	2
	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;unknown species	M01945:370:000000000-K37J4:1:1117:26811:13706	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;unknown species	Cluster_59	4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	24	0	4	99	28	54	173	1092	2888	0	0	0	0	0	0	1	0	0	0	5	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:1115:10661:2522	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Multi-affiliation;Multi-affiliation	Cluster_64	3894	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	109	142	57	117	30	0	0	0	0	729	38	100	811	1156	592	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter xiamenensis	M01945:370:000000000-K37J4:1:1101:13786:1728	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter xiamenensis	Cluster_63	3808	0	0	77	0	0	0	8	0	8	49	101	14	6	33	78	0	0	0	0	0	0	56	0	0	170	0	0	0	0	0	0	0	0	0	75	0	0	139	159	669	5	93	128	851	26	73	193	359	82	0	0	53	1	14	9	70	0	59	3	5	1	108	9	24
	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:1101:12154:2233	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Multi-affiliation;Multi-affiliation	Cluster_126	7129	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	1	416	323	259	286	2	1	0	0	26	2019	0	0	1984	157	580	0	0	0	0	0	9	0	2	332	0	2	4	560	0	0	16	88	1	3	1	0	2	3	33	0	0	0	0	0	0	1	12	0
	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;Multi-affiliation	M01945:370:000000000-K37J4:1:1102:27878:12341	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;Multi-affiliation	Cluster_67	3354	87	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	29	691	0	0	81	150	29	0	124	324	105	86	543	67	206	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:2107:7607:22254	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Multi-affiliation;Multi-affiliation	Cluster_77	22333	86	58	235	13	104	46	30	0	50	168	13	21	24	230	34	18	348	475	391	538	176	196	32	0	162	1235	278	358	1398	1388	1111	3621	546	539	207	0	5	394	944	342	405	135	408	150	225	286	201	244	1151	76	94	362	41	25	14	440	76	27	73	1284	85	73	8	636
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia stuartii	M01945:370:000000000-K37J4:1:2112:18060:21330	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia stuartii	Cluster_96	3314	4	1	7	0	1	0	48	0	29	85	78	46	32	158	55	0	0	1	0	0	0	4	1	0	582	1	0	0	1	0	0	34	4	19	111	0	0	40	48	15	26	35	89	31	13	80	9	78	96	14	50	59	118	26	94	67	52	95	307	44	56	311	124	35
	Bacteria;Firmicutes;Bacilli;Lactobacillales;Multi-affiliation;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:2109:18075:13408	Bacteria;Firmicutes;Bacilli;Lactobacillales;Multi-affiliation;Multi-affiliation;Multi-affiliation	Cluster_73	3231	18	6	4	2	23	5	0	1	0	0	0	0	0	0	0	78	2	2	2	3	0	5	8	317	0	10	0	0	6	1	4	0	0	0	6	1310	3	212	5	9	1	735	13	14	43	6	3	7	312	0	0	0	0	7	8	5	14	0	4	9	1	1	2	4
	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Paludibacterium;Neisseriaceae bacterium BFE30I	M01945:370:000000000-K37J4:1:2118:24876:12984	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Paludibacterium;Neisseriaceae bacterium BFE30I	Cluster_74	3011	0	0	1	0	0	0	1	0	34	16	0	7	23	14	0	0	0	0	0	0	6	0	0	0	148	0	5	3	0	0	0	0	0	0	62	0	0	3	12	10	2	6	99	5	1	7	1	18	7	46	50	77	47	188	828	229	329	15	192	30	50	59	167	213
	Bacteria;Firmicutes;Clostridia;Multi-affiliation;Multi-affiliation;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:1101:25546:14551	Bacteria;Firmicutes;Clostridia;Multi-affiliation;Multi-affiliation;Multi-affiliation;Multi-affiliation	Cluster_139	5723	0	1	0	2	1	6	0	0	0	0	0	0	0	0	2	0	371	361	332	305	20	0	0	0	0	1494	9	85	1620	466	630	1	0	4	0	0	1	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	5	0	0	0	0	0	0	0	1	0	1	0
	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;unknown genus;unknown species	M01945:370:000000000-K37J4:1:1106:10013:16508	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;unknown genus;unknown species	Cluster_78	2573	0	11	43	13	0	21	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	24	43	0	347	4	0	0	4	7	7	1	71	3	2	0	0	10	26	15	0	0	0	1	703	190	273	5	62	0	0	0	0	0	0	0	0	68	20	370	212	0	0	1
	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostignum;[Clostridium] neopropionicum	M01945:370:000000000-K37J4:1:1101:9378:3310	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostignum;[Clostridium] neopropionicum	Cluster_83	2459	0	0	0	0	0	0	0	0	0	1119	0	0	0	1272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	0	10	0	0	11	2	0	0	9	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18;Multi-affiliation	M01764:248:000000000-JNFP8:1:1102:28912:11601	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18;Multi-affiliation	Cluster_81	2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	10	0	0	0	41	0	0	107	174	64	0	0	63	0	58	0	78	0	38	0	133	0	1635	0	26	0
	Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter faecis	M01945:370:000000000-K37J4:1:1104:22187:8975	Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter faecis	Cluster_111	2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	224	137	143	0	0	1	0	0	157	0	0	469	124	813	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Patescibacteria;Gracilibacteria;JGI 0000069-P22;unknown family;unknown genus;unknown species	M01945:370:000000000-K37J4:1:1102:20258:13397	Bacteria;Patescibacteria;Gracilibacteria;JGI 0000069-P22;unknown family;unknown genus;unknown species	Cluster_99	2207	2	3	1	1	2	4	0	0	0	0	28	0	0	2	6	0	0	0	0	0	0	1	6	0	5	0	0	0	0	0	0	30	0	0	57	0	0	76	171	277	16	45	185	143	0	22	13	34	4	34	133	180	103	55	101	162	65	5	65	36	31	5	25	73
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Multi-affiliation	M01945:370:000000000-K37J4:1:2117:5741:11576	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Multi-affiliation	Cluster_98	5798	0	0	6	0	0	0	211	7	40	141	70	163	26	265	63	21	2	1	1	4	3	7	0	0	259	23	9	0	11	10	1	76	316	1404	69	0	0	178	76	86	143	201	140	87	30	28	14	62	133	73	56	63	49	177	165	124	161	63	114	37	43	136	56	94
	Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-009;bacterium NLAE-zl-C231	M01945:370:000000000-K37J4:1:1101:6496:21051	Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-009;bacterium NLAE-zl-C231	Cluster_90	2081	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	7	0	0	1468	5	0	0	0	0	1	0	0	0	0	0	1	3	3	0	0	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Multi-affiliation	M01945:370:000000000-K37J4:1:2111:22845:3257	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Multi-affiliation	Cluster_93	2196	3	1	6	0	2	2	35	0	12	21	9	17	13	28	14	0	0	0	0	1	0	2	0	0	17	4	0	1	4	0	0	8	8	3	62	0	0	43	103	681	13	22	108	291	10	78	78	162	18	15	20	20	26	31	20	27	35	12	18	28	14	30	4	16
	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;unknown species	M01945:370:000000000-K37J4:1:2116:6592:2748	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;unknown species	Cluster_106	2032	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	18	28	23	28	0	2	0	0	10	82	0	0	65	57	66	46	0	0	78	0	0	138	265	207	18	60	244	96	3	36	33	41	109	52	25	44	15	28	16	15	15	14	9	11	2	10	7	11
	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;bacterium 7B4	M01945:370:000000000-K37J4:1:2103:12788:18793	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;bacterium 7B4	Cluster_94	2002	2	830	0	0	0	668	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	289	2	9	0	0	0	0	0	0	58	2	0	1	0	0	0	0	4	0	0	2	0	3	0	60	0	3	1	14	0	1	6	46
	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Multi-affiliation	M01945:370:000000000-K37J4:1:1102:15374:3202	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Multi-affiliation	Cluster_101	4361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	362	141	142	104	0	0	0	0	1107	96	109	1235	244	238	323	7	8	0	0	0	0	0	0	3	0	0	0	4	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides marinus	M01945:370:000000000-K37J4:1:1108:25905:8220	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides marinus	Cluster_152	1856	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	31	0	0	0	0	0	0	479	127	131	9	0	0	131	43	2	17	194	23	2	95	28	41	35	157	12	0	2	1	1	0	14	0	19	41	10	164	16	1	15
	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Thiobacillus;unknown species	M01945:370:000000000-K37J4:1:1101:9294:2745	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Thiobacillus;unknown species	Cluster_103	1840	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	676	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospirillaceae;unknown genus;unknown species	M01945:370:000000000-K37J4:1:1111:11183:15456	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospirillaceae;unknown genus;unknown species	Cluster_105	1779	5	0	15	4	0	0	3	0	1	9	3	0	5	27	0	0	0	2	0	0	0	18	0	0	359	2	0	0	2	2	2	8	123	15	8	0	0	35	10	35	0	0	0	0	126	67	50	11	233	0	0	0	2	1	0	0	0	87	50	341	96	10	0	12
	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Multi-affiliation	M01945:370:000000000-K37J4:1:2113:12847:9295	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Multi-affiliation	Cluster_133	1770	0	1	10	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	168	0	0	0	0	0	0	25	405	23	8	0	0	28	24	2	0	4	4	1	131	426	127	4	27	0	0	0	0	0	0	0	0	39	8	19	266	1	1	0
	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Acetoanaerobium;unknown species	M01945:370:000000000-K37J4:1:1102:13082:3903	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Acetoanaerobium;unknown species	Cluster_135	1758	68	229	83	326	42	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	126	0	0	0	0	0	0	0	0	12	252	0	0	0	0	101	34	51	2	0	0	0	61	7	75	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
	Bacteria;Firmicutes;Bacilli;Multi-affiliation;Multi-affiliation;Multi-affiliation;Multi-affiliation	M01945:370:000000000-K37J4:1:1102:12184:12714	Bacteria;Firmicutes;Bacilli;Multi-affiliation;Multi-affiliation;Multi-affiliation;Multi-affiliation	Cluster_112	1694	0	0	0	0	0	2	0	29	1	0	0	4	0	0	0	0	0	2	1	0	2	0	0	501	0	3	211	0	1	0	0	1	23	0	3	838	0	0	1	15	0	0	15	3	0	0	0	0	0	0	0	0	17	13	0	0	0	6	0	0	2	0	0	0
	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Aquitalea;Multi-affiliation	M01764:248:000000000-JNFP8:1:1112:7870:5061	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Aquitalea;Multi-affiliation	Cluster_122	1688	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	41	0	0	3	0	2	0	12	26	30	0	2	3	73	12	19	58	1	15	61	438	34	118	4	17	1	0	22	616	20
	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Multi-affiliation	M01945:370:000000000-K37J4:1:1110:12652:12657	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Multi-affiliation	Cluster_119	1672	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	33	0	0	0	1	0	0	211	14	6	0	0	0	404	9	10	63	422	12	22	97	1	1	3	243	3	0	4	0	30	3	9	0	21	0	0	0	37	2	4
